MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,HouseValue
4.667002127429453,21.660237420905887,5.023904101466072,1.5154424276835268,296.58962290368817,2.3405271756908266,38.32818133259381,-120.85832587208037,281570.5038744002
1.9062750233142018,47.21166110875735,6.231221540301439,1.137263335079897,449.63224829586557,1.177483982790731,33.40901896940611,-120.25787204260942,206956.0305617339
3.2328702511326273,17.39628076364198,6.854997087217405,0.8956043319217093,2996.0859683711546,2.3984337121604473,35.868394300603434,-117.79363047879241,297712.0334490573
4.790110853393531,25.298286303533374,6.942738845464594,0.5,225.87853332373444,3.681881201299203,34.88556672478056,-116.37474322906024,353782.1811031252
2.2465683036659994,12.527478888615986,3.3298120017975643,1.0326460310108592,782.7368952257581,4.991298839332288,41.19740892280862,-116.64441801732083,82820.25514912198
5.614872107573956,33.664278150968045,4.803274294349526,0.9695950016732604,2966.180299834481,1.6721067356959582,40.59885104474745,-115.85576432920848,300461.2670632149
3.1255703734844134,50.928036873915254,7.909002009941569,1.2561464777581504,178.93658512968545,5.0205034295004785,38.008411042035206,-123.67815596784598,167873.0762201293
3.7621242204512466,31.77814789821231,7.2787590939051325,1.038437909210125,986.314457197119,2.172902551615123,37.443290200279954,-123.52266210321244,245904.20100154466
3.1235682951710406,19.248518289790994,2.516995151889766,0.9718459762252823,298.1891945415056,3.601048095747207,41.34189504818127,-116.1061703931137,109208.82100719109
13.617652250352142,34.03868974551695,6.138107790739624,0.5,401.5637328739104,2.328101255530899,41.35806393829874,-118.66921177675368,649480.488987266
4.445541417041245,7.268954601734766,1.2457269763128984,0.7240128683399735,297.93911872315874,3.2906506588006232,41.70863619084078,-118.2185932623788,221666.62638476933
2.3758931801167904,46.32161309353533,5.498563294326776,1.290660416320223,319.9429477393895,4.692374842401641,33.691099399027785,-123.47413139785623,157734.88785626838
7.341380817889543,26.657281489771655,9.385310735166552,1.786363052453078,10116.389879332859,1.6266016503576464,34.02529920225012,-121.4468619882873,465596.53095160867
2.1543602463053775,23.916836844021745,3.4094252937351293,1.0609898465017507,1547.5926477495025,2.138376832238034,38.928998637458925,-117.61645695114522,134957.3299817338
5.080035028816079,30.87910421112948,3.647921604467678,1.2311244294296495,2001.671502579544,3.2952475485346215,37.64362752779353,-115.40818109889324,291583.4872600165
1.3829209956011614,32.863977002259524,7.004462541303005,1.4809912627811221,1087.888006414063,9.982083444555942,32.675426096485744,-114.83016602818597,204889.8694104225
2.0199815357650017,4.660566117552165,2.160116818059744,0.7756424255199001,133.45218002331114,1.9511230774016795,33.08876284190043,-118.99580504164918,185644.09715291293
5.043582996562879,35.813478282393525,4.0712144372414185,1.246725617314177,987.2842287054059,8.331695217679545,40.936763631458646,-118.54525767261802,253534.44994866758
6.980216601296981,13.338515696092008,6.652526388921681,0.8038039574671367,1944.8295446641794,8.184250624010152,40.75427255762417,-115.66950368931009,355652.09193862905
4.967024500228839,37.41158425783608,4.067999719852254,1.4459297753964047,283.3266652027806,2.8614955983931067,35.89407375896243,-118.62375399252646,277963.60408581985
4.181253285095075,42.949274513594034,4.90446302685696,1.160561219180693,1746.4259550593758,2.5880992782606502,40.96498086084008,-118.83141474462683,264959.9386706456
3.7409432392866506,42.001883885178536,6.962789991661573,1.219380725592576,1345.2514279628483,2.1254156870214675,38.139913206780065,-114.94915962239047,304217.5415917747
1.8457520429185859,29.177549337802347,6.285246775426779,0.7869605610325645,4238.819309952441,2.9034472409915804,40.15610364667957,-116.1006727894412,99517.67284741427
2.90982655106851,27.52866450784831,5.9603186322203445,1.3828129438443142,437.9991577749614,1.4868210001267108,36.560595176022034,-114.90927473638706,235455.55990260452
3.399460482537118,8.286674028309998,4.687843213532919,1.9338851684924065,221.93599238833633,2.8918038915783066,33.577284109776635,-121.81752945218847,263465.96295039775
8.450903305639434,40.542653670559915,6.177128342064806,0.6968353218287175,463.29865560025854,6.349906808216099,36.62040709513715,-118.75624513344643,466604.4340380922
5.507831418533584,14.841878402782433,5.140161371790511,0.9640963969409906,2794.9541835460377,2.2132399192283185,36.84434808097053,-115.57527871406643,319463.8531929745
1.556089443047319,26.331466563715274,6.361391780844149,1.1926429896672368,106.86796699084844,2.663491478493123,37.73396984148573,-122.88852172532891,154600.10435075514
5.443653211084538,15.497978739303353,4.356442747252246,1.4145624847983267,84.06785619372182,1.2832934264384792,33.503035772592064,-116.05337845706038,418510.3424757161
3.5571178766074367,7.82524651298435,5.016605153802964,0.8761814858842125,727.3408985170217,3.6220169676765193,41.91831769897131,-122.1702661658513,175499.57876498066
2.985737544223495,33.10744254147856,3.321088635640771,0.5,427.2676822054675,3.428904568811504,34.81929979766561,-115.91881245014679,285606.2211462117
6.468898025057603,3.7709337759680954,5.326484018986905,1.64367579766561,670.3016890319592,3.1013924246380804,34.38624783360238,-117.87999062443131,436416.4398960375
8.319479672359414,39.1809069404362,3.696898186379426,1.4042024478336572,1711.8189048612974,2.6955074368390752,37.5046277291314,-122.06764008515133,419135.56791324174
7.836310087527117,17.19692655831695,3.0605024546598143,0.5,382.76860950605607,2.5950895913159306,37.60347770425144,-119.26645820667198,458091.2215731667
2.708701817719822,1.0068693432287512,5.943188410496315,0.8569724832881778,102.20638681039503,3.8610922773356524,36.67829700941582,-117.18094833539229,268799.8142034443
3.722786974540688,27.06758610109872,5.846753529301087,1.7272729718109305,5138.320516022448,2.9611914350934203,39.83297539008992,-117.66147099116458,203349.37835516842
5.467153290975401,3.3894473349077594,7.044034843392002,1.6791185673831466,245.37108874498617,3.5165694832512076,37.40821680692173,-119.72752803768296,358406.7740994546
8.04722310704832,15.084647448865873,4.4946363038922925,1.475456009071578,230.66417802626935,3.3450826731886263,38.29210682387735,-115.00633471079072,437020.5629827024
3.3618635805619355,37.055800860241526,6.256910978357188,1.0295550264160551,2005.6430544336658,5.268331155132988,39.37559066137396,-118.80736585512156,215164.8768076732
4.009251694289075,4.197170702715159,6.556674901774693,1.1331949675250041,452.8273282417235,4.214357081277628,32.73773846485673,-118.94132701471311,344042.99637662416
2.307579213684615,43.80626311015612,6.33402499644635,1.0476296779495495,624.2869684338152,3.308288286281443,37.92111973417793,-123.37749410058545,95107.85918495776
2.186443006735786,1.1948160555877385,3.6661272661155015,1.551295913307535,1077.9217104965192,6.418670540419364,40.89984747666951,-114.77879610202363,151181.6269074282
7.297380830538633,13.588017329297015,5.713663312769497,0.749663037401956,1965.6595230098198,3.7066713532824194,32.66519305779162,-122.22883431321627,450322.14066008106
10.112214171778621,38.78610686375564,6.164694621714789,0.7776801380463182,476.5341108653491,5.768899557510316,36.34922998610913,-118.71655306563446,524655.5525111376
4.292176414625626,17.129777636194646,5.415074780506679,1.5041098347344064,3041.0313779203975,4.069301260273845,41.29916077695538,-115.9643239859969,257832.52136357073
8.18349841871401,6.19651179136669,1.0183969174207226,1.0822554177953754,78.58651747032535,1.1960691367851302,35.85496682168411,-121.84546723044356,444871.7344817317
5.567697621247168,19.371929858821822,5.737028210344309,1.6513869421815235,1421.9539657559715,5.7685305747142355,36.85792382990229,-118.7262671002916,332428.0472972405
3.0432564636548793,14.790057605610802,10.046315182734208,0.8313951172077818,287.28433568101104,3.214230944983215,41.82464323392097,-121.59315090776659,188376.3989206516
5.566894529194297,43.9783070101883,4.643917535610337,1.07808865586447,2623.517665347467,2.9271305671323486,34.39357666003045,-116.40305002200088,410446.4511524417
11.277639273239044,16.980743796842297,3.8710380945038256,0.7310348060624188,766.6608136347596,3.4579439341151135,33.11992429668756,-118.35658832126849,645501.9677173792
4.3863803990922365,41.23555606057637,6.184031975393936,1.102945072569427,339.3712591926185,2.528202103317009,40.66451461318239,-115.44024139604856,269185.61158571986
11.459123139580884,46.485479385347475,6.055994241979801,0.5085812252004805,1290.5723653490381,3.3652909743637083,40.7504207415175,-115.05441997122617,548587.092543953
0.930673219806095,23.124688398403006,7.904743847374471,0.9049466316180149,1624.878539760032,2.23459938704339,36.98473942946013,-117.51266517554602,179064.68909371414
7.3385516673022195,47.40710033657399,2.758476872591336,0.525498454028753,1263.8199536881898,5.681050309978228,37.38496815753422,-116.74608753841055,394872.1191951721
4.721980178405786,20.243220752122834,6.935898530407485,1.3775692932765033,237.53233471283158,2.8383018783679876,40.44016051136944,-118.50779900113136,310507.6451259129
3.745651584630948,50.16799924099551,6.639886328628074,1.3866357359038608,409.92855006506716,2.4811150563859328,39.516315232100055,-120.15571266932616,211110.93930705104
4.735353903731326,5.553765750804219,5.101492272424854,0.5,662.4381287138281,1.8918157688684203,35.0189155210616,-117.51882076979166,286584.98625020875
1.3599645744898379,36.03798259166538,6.1112433676355495,1.6335542982002291,638.2565684102906,3.4362745145595435,32.66048687317942,-114.91711376512671,175494.15928960114
3.9282611295705476,26.184516063303363,7.561860711356551,2.0989660505679417,1407.7464965420297,3.2987827937860636,37.05715154406869,-119.83319619568562,288997.06492699997
5.552606976165149,20.770089078238,7.231862298059746,1.1184025546945364,88.68570964565092,3.64812124193279,40.659667097908596,-120.85589973626205,270523.7930510482
10.877935013326683,33.268305816178646,2.9996594446451703,0.8435542959101421,929.2028374626481,1.797459099493116,41.01042942855654,-120.11563061447426,507530.65542513574
3.283920125702826,36.89671167335089,7.1223321921865175,2.229732236401219,497.7105312935375,1.3490618171405584,41.584148872223466,-119.646023697884,185508.52519133923
2.7590980649595935,1.2225267521657635,5.2641539294317115,0.5724126006789958,287.5795114642424,4.107422288165949,40.85585075732142,-123.26438971022284,127948.59731759726
3.3166186129819573,9.514607526107135,5.553035605832583,1.1080425867476393,316.56013458653564,6.311169063453907,38.01041377533193,-119.01558159565006,214840.85484060305
7.762009606835646,37.36534858235025,5.553713681103559,1.1718489090527695,536.7123744584634,1.7982665782146001,36.72375319274296,-119.0568575194994,406541.08411034604
5.458918350326821,34.98565609248853,5.084489723523655,1.638059048180966,18.154435218974818,6.650690220119383,39.86107354207394,-118.11556172359477,281151.6378856583
3.2613586675441253,50.26842276156254,7.902585743924837,1.2438955900507154,329.87388976960756,3.4623776299844375,39.52830552647317,-120.37179969528668,175611.6148563463
6.097997629719756,39.81292730278993,5.224192284316655,0.9005464416846195,277.046448252945,2.993575665684,37.612362585773816,-117.8689240404441,337848.8020068655
4.7504841045883115,49.48940809429824,3.048953130395346,0.7195262518448176,1133.180102730934,2.4626195761482936,33.32961003930546,-115.21783689725797,330623.3599830387
8.01397581463222,36.82956557827516,4.57358730246357,0.9632712719015458,297.22021166799004,1.5034177109475166,41.297772794475726,-114.44529009504836,412356.1817651211
2.9410543622456067,16.2006626406116,5.775258905302,0.6972290556219425,536.4032443833655,4.922734938963722,36.82822410626579,-118.1638778385895,252096.4731175784
3.681803494070411,6.37361103479368,7.981351047023806,1.1191301279138732,3109.6847319185654,2.038464481493648,35.951670928204514,-123.57409046029687,252323.26695051123
3.5421543239099718,40.87301703059172,6.666498838392551,0.8743215280558054,1797.858511568681,2.034187878079327,38.48089025410333,-114.30764002732892,296669.129963387
1.8624466584829025,33.85161029527171,3.6138759146312083,0.5023848826840999,1639.7046283674385,4.9330781032873166,38.90146063108628,-116.94137939103744,180783.15332974197
5.353080374975022,3.4574866320581075,10.618898825025672,1.6020583153499617,403.4802620210113,1.171761622462463,34.50153521178786,-120.64036351446347,423102.78816518723
5.241633378989199,19.362573760949896,5.956028153053758,0.9009309906283843,1144.8538653062756,1.402422494733947,40.45091902569458,-122.52842299036277,276028.8167350854
4.495460338818549,49.796790589698595,8.078320549797931,0.5927452780098751,526.4214878419401,2.977050002744004,35.25440238979259,-122.56581387763725,295318.3609280334
3.8932633756010437,26.520458431220263,5.081399689487819,1.0326963462049834,546.7035991687144,3.4786427888190223,34.27349729618601,-122.32255593860397,284250.2380443206
1.9170308461320373,23.069185937004935,6.520054413881444,1.1273486263870636,1001.9319285382855,3.8280951284892764,36.360798602117725,-123.5442747838618,149404.98569460306
3.482020770173796,24.342679863123994,7.16288385948865,0.5,366.13657208748725,2.583385513589196,39.44032076852592,-114.97845811347088,286498.0903100383
3.648701278193463,11.65301892426335,7.958208894683938,1.2326590668503052,2960.1733341652134,10.646006383027103,41.67185269517813,-118.59231767172663,215715.10050770425
2.7694081648361886,19.804065714104556,7.620473441294273,0.6811369725238943,566.7225535370325,2.680635037158238,40.188172011528614,-117.00040587286163,194586.69203480758
4.068313633793296,19.86047605534601,7.231613700153254,1.7844115236763152,1234.425015629578,2.676759507544858,41.43330958786682,-115.71891490731693,282890.9986617636
5.711207738010801,3.6701060295610923,4.738317864492372,1.309584204830694,2851.5000817260006,2.0167890461869082,33.835755138727,-116.084589936668,411064.08999434276
13.897535756657343,40.14594905441383,4.199333311892271,0.9400400039562735,1866.1892092433752,3.1961706081729195,33.17617958920493,-115.17394376271159,762632.6237924716
4.976598809364153,22.24172602709783,6.098475771680815,0.8019328918730599,162.56548371586126,4.085649107867422,37.79819523811338,-114.32745377475048,322872.99439034815
5.23062217875153,42.93117422763759,7.359568951916246,1.0580129169745505,1037.838947368332,5.4837491981027595,35.25782608891833,-119.6092938525806,337350.0164995941
4.285908081239159,44.36774805711467,4.932286528369126,1.345116296633316,1557.316449783481,1.4266911297218596,40.366522243208095,-114.4966453333161,291382.6573423559
1.4172767814569778,11.811696789631561,7.636861128000213,1.0898023485659203,1622.7264739421341,2.656481043053291,38.8838847783221,-116.76710051657184,192921.83136094126
4.410957008872924,34.52502759067656,8.450495165520977,1.0131364771452573,218.48233528400849,3.7559896486981987,41.72191755786505,-123.29331809691922,217158.80243605087
4.646610950216322,25.08637201231207,3.475726069945819,1.1233481163271584,344.8000773018028,4.029042550848476,34.92052737944739,-117.18216878787655,329758.61802596954
19.647404979673468,45.88799363399574,3.6424665220278127,0.8584564275052182,1798.2301959712918,3.0140187733541364,37.11494908637471,-117.13283340395151,800000.0
3.993162091339485,12.00277463799916,5.105212376298794,0.962717629262785,310.5173040087102,3.9401231720627212,37.261784535540855,-114.94139436207473,287540.67822726554
5.370539695360742,35.568473215812254,6.045986603197313,0.5,492.89883164322873,2.0047473714378734,34.77217955114507,-120.27067867529908,309349.5162725524
4.389313945296875,31.99535823488885,4.298409271089193,1.489490492340947,3215.9426888278763,6.546645075147279,38.10588729513607,-118.15088499728182,288824.9554096564
2.2228567154758845,16.060375356163473,8.239625625621004,1.2195191121287048,634.0962454474547,4.934809407092577,36.711216867752775,-123.87812448988258,151657.99540900785
8.896818035491284,7.966646086209803,6.290540409188748,0.790617662386628,321.57341277447523,1.5334745470175941,36.7438547819038,-120.67924757818665,471027.0064778042
7.0368443195508865,34.2336277843411,5.482838801305554,1.8594939925420957,276.54751291307514,1.7549642317512542,35.94599815573859,-123.3775627384122,321880.5857666128
7.203875666603845,38.66847036474886,2.384589999876092,1.1348065921569548,927.7101351091773,1.7798678588488426,32.660828848042584,-118.78127027235104,449535.6694768704
2.597027513913037,17.09699453193085,2.636786785502235,0.6855425712099213,175.36192682473006,4.216413922783939,37.4599047506905,-115.82552349493047,147996.16967149096
10.398656203133363,33.886462805138,5.990119425591794,1.4426949685881834,519.394669360195,1.5803338414728387,35.68485443915314,-121.93557307870931,523965.6494884839
1.932644673998474,21.151676288186668,1.0,1.259219286603705,928.1845067847158,2.545909192828287,32.51253875535113,-118.72558954442222,210447.3670232136
6.373280035440963,37.37355104741351,7.526538560252551,1.2578319941936877,2438.527909761668,3.7710451765948085,35.425465222788354,-121.95991363489233,393882.7448430248
16.681050515383472,11.159979019596708,5.067876926818128,0.9296977581393638,1296.6613923892726,2.9064053210475933,35.14696916435269,-122.7931153215376,800000.0
2.4736089680793296,46.400965134444895,12.21049523614894,1.280198289511214,325.6863761678422,3.4193270334136923,36.23775745562454,-118.89003208065658,241539.95586277856
3.190639485047442,15.657889419744567,10.246624126293833,0.9952966839115622,2161.2008981815275,1.7631441151141023,33.75259390161227,-123.20851379050272,251556.31984671732
4.757825894509039,19.757085375563797,5.018956954580215,1.322376580658337,492.9880638305448,4.044780104358374,37.322996334033306,-118.1264536886201,278901.44873699546
3.3132003902562466,3.962689556097839,5.176692294684239,0.5,193.31035956021893,2.210887577679733,39.07818334892224,-123.68662539323273,187448.80287957538
1.7675633175296237,6.687122828385096,7.490721179404263,0.9264506148083245,560.0122400567512,2.55407510196119,38.48676290601844,-122.93285028131625,124106.97451734605
4.66990059171517,27.308957038328735,8.97666248082788,1.788862039123278,2802.225497918263,3.383348379501143,40.13567200190731,-118.50002514512641,277199.5864269688
2.3693550131643257,14.647226513126546,1.9601389793843649,0.7931730178398799,784.6517980904607,3.1630574609776985,36.79407873587727,-118.08592587101086,131331.7495408321
5.954548959024386,43.60949151285191,1.648611522755158,0.8584646810027254,673.5228108071353,3.040402808716883,37.431371438227416,-123.71013069906242,301348.8232485179
2.5814350351037865,1.749362821402646,4.0937269083358,0.9208154646200101,3419.37014409691,2.0640840919467194,40.198818438160345,-118.26623211998441,184633.77773714787
11.35843503739615,20.333796482268745,6.623748924665115,0.6140775456445428,158.95881649983747,2.5862922708502545,36.563161122782766,-115.61497474676364,662303.2227340762
2.8012003579906715,18.204622885223728,6.4434345400659545,0.5,183.9016099296125,3.0074477498084864,39.16519382404617,-116.77683822706047,249992.56577153862
3.6941965574265416,1.985709176797653,7.646520055466086,1.007765440590555,132.17853267675642,1.5105251675139713,36.62872250282092,-122.68814896079202,232080.32745042362
7.301722873828272,7.342788349026021,2.880635190432853,1.1543437696326628,965.5020126944877,2.383889784602033,36.46849384785985,-118.07525352436384,403823.75845734635
2.1414462320350673,22.0957764208504,1.0,1.0789979725845391,785.6356435393856,3.646763053682551,39.721953433027025,-117.27747499925786,66648.63085225163
5.13703446567335,26.13609380681978,7.201829810134505,1.0420485752208453,3111.1147058734464,1.5861055912501931,34.16095069692901,-123.62768798247708,422214.60083931865
9.818669776698842,21.618777109998323,3.6607878267730074,1.1172163483401552,848.5042361149962,5.356393133945087,35.71656673344495,-115.44652331316377,543589.3278426266
1.7083193641897367,28.077821599016787,1.1611754847838602,1.5091365886203056,444.0081155454501,5.667831716582615,34.629636629095565,-114.9373260271017,207228.95854903976
5.006716520555402,31.35171542018976,5.704633866514702,1.0238215256283134,666.3365497626254,1.6119178996028485,35.911544458192175,-115.4954772663774,314380.5169888181
5.237947256033545,1.5061148775196171,7.0656689452592225,0.8703669691650923,748.227756151225,5.922802999736929,34.68856081247723,-115.75368532010887,417310.9521043052
7.164180813531541,24.6688531321287,5.143680022545318,0.9875498060447656,124.99062402284483,2.7960541905626832,38.004353495323215,-116.55034801539107,466087.68788401235
2.133640281868106,50.138461285267006,4.438518389016773,1.3317387039027104,9999.91272396796,3.7034220832806057,40.08262262486953,-117.6656796871804,127217.13143700664
2.0293712827453887,27.470646286606986,5.065339312493597,1.6648107514173,1118.6423238308255,2.343567811454812,39.97282408157007,-117.21372995011748,119368.22216835465
6.129817263880722,35.554655640406615,4.621776198958356,0.8487425043323287,820.577456798356,4.766071657047613,35.962759163213526,-115.93604706665018,373535.0651548233
5.355857404348672,16.905056753761045,2.569101064925649,1.1395735148115536,1230.4853749145254,3.680494099823556,41.89322385599549,-117.37501541638696,189550.72568698597
5.208519811948514,40.47356028579089,3.8991705783200934,1.235342976774384,1352.0956222073082,1.9995524323691747,38.14161646470511,-120.7227304331793,270723.47665169
5.517191395817214,40.41899557568187,6.494687800529011,0.7029687973084708,577.9263939740771,1.6776583805090044,36.2943028668938,-120.24038897838646,358162.91023621126
2.9801843679791107,27.586098430361087,6.07552493689065,1.1081668668851674,353.8095817532389,1.4475157082544508,40.43762315279354,-115.02942531627708,214017.29001929672
5.151831169122271,50.776704987239896,5.752925592530323,0.513730457063162,1211.3015072202534,3.3001597890234553,39.43380312010509,-123.82877914202838,226206.9182718973
5.343300236967327,7.403060952895323,3.3101881881079036,0.5,978.1967645366549,3.999765385960647,39.61811569982899,-117.01179418755719,311544.491119019
2.919432211289548,1.8643309093686307,5.018843359515099,1.246698563156903,295.9261414058288,4.159865905046122,34.36332382247178,-114.45222447574784,304256.49694717035
13.728372911650295,40.278068799611894,1.0,0.946450103467687,2749.1185482384185,2.83207441705894,36.94908092000127,-116.93771830042026,624453.6390547478
5.955408227692354,42.16493240560901,5.774800994159319,1.1809121630484878,891.8982319445203,1.6845555697135592,40.68736724283373,-114.06088011768217,345984.8863003868
2.192884721938134,7.130568685149388,8.400601186408492,1.09284200919666,1379.9732063407173,2.136059125063666,37.288361072473194,-117.12455094471669,300533.9735601838
6.645448373311647,14.54472448088891,2.3043225227115784,0.7094399805344811,2675.578473374664,5.345068282832293,38.99280106249998,-123.65636970783139,252957.13210968382
2.4972521761882187,1.8951705316980743,4.169551886032714,1.0818982792142655,679.8613097816724,2.357697996290309,38.08537046382551,-115.72990118353076,208285.86374286734
7.186834152970694,15.9587391498088,6.0911242352912724,0.6067594779940579,913.1973447182235,3.227503135847229,40.50238948332463,-121.1537008806068,413468.75460036646
8.98141414784774,40.43023556985224,8.030969532297716,1.6563889432005605,1495.2179161391323,1.7544839326633337,35.20332797773523,-119.53942774335559,553302.7203452567
2.7389937515484286,27.415986913341527,4.458728305769687,0.5576118620560145,322.1891889076509,3.5547741206075076,37.96701513992046,-120.87908084092918,152513.50061758267
7.988681101835917,18.752875251582694,3.946274308541618,1.0216858916125675,702.0830226007537,2.3896758261757953,33.67072934609314,-121.31445893790321,462135.0166789652
5.7412017708551035,19.958704040222845,1.2652614009262253,0.6830913647811008,754.1177980578537,5.070078784786014,39.057002378644945,-119.68594296330215,273051.65987171873
7.339245878480165,1.0690349114888757,5.617220071547024,1.3281684693443183,255.68378044561794,4.422825977026308,39.45369446435076,-120.21248551559326,359814.45789055503
13.986265181419306,16.28982690582703,9.688359684301863,0.967427451487399,6752.288670362504,2.344675532639185,32.906954551295485,-117.6666141815741,800000.0
3.8681143119474766,33.969395823534455,5.982452770125819,0.892533312151516,162.82997471762692,2.819805712573877,38.92001415446586,-115.86848799012489,250093.59339036874
2.851252300301169,50.683916634634215,5.353214143714203,1.441280618020622,181.61627756391914,2.2806075573246924,36.43955646457497,-121.02911346812759,192823.16849635716
2.6281793450502295,44.20010217617887,6.07637285261067,1.111772236671021,2475.5715452170066,1.4773994321097026,33.67892032304198,-121.86278847177982,194845.95689225383
2.747012147007034,2.2033431969219857,5.376706791707936,1.3066577783743871,1357.3183772777465,1.9567379690057538,36.48912170313544,-117.33104729129657,200840.93066816407
4.279084027192249,46.826590838416806,3.6926698182537274,0.7074696253930142,238.4203238292654,3.3171589010273146,34.345212832108025,-117.29679934169218,292979.99572678586
5.499687018489145,40.94311907822992,7.128887822923182,0.5380732224289974,1220.8333949176374,3.534704662261652,36.44781555517151,-114.98868760713827,423611.6039156962
5.291038178279545,40.79918230212,5.874099198534685,1.1428831848160534,2886.6456867640422,3.2357927492508467,36.15122076560601,-123.84054313546689,288909.63572892104
7.36184035282077,24.357783709182144,5.436987829060681,0.9724614578021076,645.3139498985057,2.5834700426196497,39.51472055089255,-115.4695933788349,402968.2095176339
4.516788060350277,21.298269940679646,3.3517313427156754,1.3505738689815778,8944.757630742235,4.790013850006457,39.85504780258041,-118.78997827051643,255092.3112931873
10.720099596249247,16.448702170492822,8.137366657062994,1.0680366189349801,118.62155188256195,3.101143617340438,38.266772216653195,-117.78697910827901,579728.9453065204
3.823651668081417,4.350437806672654,6.795875765199531,1.182030135693852,1331.1832054100632,4.270055881033423,32.71552500073325,-123.08628559438586,346210.34762371087
22.922099753993546,12.640003538178654,4.238866241528666,0.5,2135.654286776994,1.237523783045601,41.34471165117444,-119.67385067127954,800000.0
6.523430635571456,13.576785383879256,7.503832192732069,1.8553747758457027,1621.8843018868786,1.0,39.01921616091625,-121.72697592761476,378765.15399346425
2.679701656568959,25.68793055522028,4.3551012393910655,1.0343032059871873,542.2050621599532,3.4621646468203453,32.824856774251295,-121.45774969917491,199998.51488644746
2.3571764921899496,39.119664736431396,3.7577926657268224,1.3790347881356797,497.4815736328716,1.4734655940936494,40.278912542534115,-118.95904885323972,148228.39058763842
5.9863594085256935,25.164301248295278,3.8046234532913976,0.7655633319121495,1037.0601092255001,2.7014107826567706,34.402528469820965,-115.87544049596887,403555.71674057946
3.919336302200204,3.950066921805191,1.6807560385150087,1.2232039608869365,1503.8059696589548,2.5829999105610275,38.00260130092551,-116.56219069855143,245868.2237752497
6.8784978782330555,49.8472798503984,6.390238998878233,0.578862094590102,1214.9685082249998,6.643907711871416,36.93302651452678,-118.09000040914046,368829.89916816325
